customer_id,full_name,document_cpf,signup_date
CUST-17615,Carlos Pereira,857.781.462-53,25/06/2023
CUST-17616,Lucas Santos,104.613.344-73,29/04/2024
CUST-17617,Pedro Costa,454.547.547-62,18/11/2024
CUST-17618,Mariana Rodrigues,471.245.861-70,14/11/2024
CUST-17619,Thiago Santos,698.924.995-25,20/04/2024
CUST-17620,Pedro Rodrigues,656.950.277-63,07/07/2023
CUST-17621,João Ribeiro,508.942.109-38,21/04/2023
CUST-17622,Rafael Pereira,161.778.745-35,11/02/2024
CUST-17623,Julia Costa,323.724.874-75,14/03/2024
CUST-17624,Maria Lima,266.885.863-73,09/01/2025
CUST-17625,Beatriz Gomes,931.699.349-20,04/01/2024
CUST-17626,Rafael Costa,554.597.498-49,07/08/2025
CUST-17627,Carlos Santos,230.244.361-17,20/10/2024
CUST-17628,Rafael Gomes,320.913.653-41,24/12/2024
CUST-17629,Julia Pereira,969.121.676-33,10/11/2025
CUST-17630,Carlos Oliveira,995.408.177-87,17/05/2025
CUST-17631,Ana Souza,412.657.491-39,11/03/2025
CUST-17632,Julia Silva,439.272.316-97,24/09/2024
CUST-17633,Beatriz Alves,682.723.754-98,18/10/2025
CUST-17634,Carlos Costa,245.257.746-72,09/11/2025
CUST-17635,João Gomes,724.384.521-20,27/12/2025
CUST-17636,Thiago Santos,301.199.847-78,24/06/2025
CUST-17637,Ana Gomes,538.521.468-88,08/04/2024
CUST-17638,Beatriz Santos,876.100.269-33,20/07/2025
CUST-17639,Camila Costa,688.613.141-10,16/03/2024
CUST-17640,Julia Costa,195.952.815-21,04/04/2024
CUST-17641,Ana Ribeiro,404.484.223-74,27/06/2023
CUST-17642,Thiago Rodrigues,863.370.106-87,01/05/2025
CUST-17643,Marcos Santos,562.965.763-48,30/09/2023
CUST-17644,Thiago Rodrigues,638.596.657-88,07/05/2024
CUST-17645,Julia Ferreira,905.698.662-28,11/03/2025
CUST-17646,Beatriz Gomes,234.391.278-90,18/04/2025
CUST-17647,Pedro Gomes,181.976.185-49,17/10/2025
CUST-17648,Ana Costa,724.411.452-91,01/05/2023
CUST-17649,Fernanda Lima,790.578.819-72,02/06/2025
CUST-17650,Mariana Rodrigues,348.573.227-93,18/11/2024
CUST-17651,Ana Silva,299.719.704-59,25/10/2024
CUST-17652,Maria Lima,183.813.407-75,25/04/2024
CUST-17653,Pedro Rodrigues,232.723.318-83,25/11/2024
CUST-17654,Thiago Rodrigues,282.940.427-21,13/04/2025
CUST-17655,Mariana Rodrigues,229.813.511-24,23/07/2024
CUST-17656,Thiago Ferreira,453.762.440-39,30/06/2025
CUST-17657,Marcos Oliveira,916.723.368-10,20/10/2025
CUST-17658,Rafael Gomes,832.902.256-24,13/06/2023
CUST-17659,Ana Ribeiro,968.701.277-39,07/12/2025
CUST-17660,Carlos Gomes,249.514.743-36,16/02/2024
CUST-17661,Mariana Oliveira,687.539.517-31,25/10/2025
CUST-17662,Camila Oliveira,699.412.688-27,30/08/2023
CUST-17663,Ana Oliveira,113.721.397-35,08/10/2025
CUST-17664,Mariana Gomes,512.422.595-64,27/09/2025
CUST-17665,Beatriz Gomes,478.234.705-18,10/07/2024
CUST-17666,Fernanda Silva,312.847.291-85,14/06/2024
CUST-17667,Rafael Santos,562.788.883-24,06/12/2025
CUST-17668,Lucas Pereira,540.280.704-55,17/04/2025
CUST-17669,Lucas Oliveira,815.917.785-27,24/08/2024
CUST-17670,Marcos Souza,191.902.394-95,19/09/2025
CUST-17671,Julia Gomes,853.500.256-46,10/08/2024
CUST-17672,João Pereira,903.907.460-12,03/06/2025
CUST-17673,Julia Silva,953.758.598-48,17/06/2024
CUST-17674,João Silva,212.313.246-95,02/11/2023
CUST-17675,Maria Souza,990.620.193-27,09/01/2025
CUST-17676,Camila Alves,929.659.240-82,13/06/2023
CUST-17677,Julia Santos,452.750.444-49,31/08/2025
CUST-17678,Thiago Souza,182.149.706-12,17/05/2025
CUST-17679,Fernanda Ribeiro,889.600.911-92,10/12/2024
CUST-17680,Pedro Oliveira,649.915.147-93,10/02/2024
CUST-17681,Pedro Oliveira,969.319.338-52,08/10/2025
CUST-17682,Fernanda Silva,761.829.266-96,15/12/2024
CUST-17683,Lucas Gomes,934.823.289-41,19/11/2023
CUST-17684,Thiago Gomes,878.346.622-56,02/10/2025
CUST-17685,Marcos Rodrigues,919.284.600-68,01/07/2025
CUST-17686,Rafael Costa,338.944.220-81,29/11/2025
CUST-17687,Camila Silva,186.849.434-63,14/06/2025
CUST-17688,Fernanda Costa,279.850.294-71,07/08/2024
CUST-17689,Thiago Gomes,769.170.184-57,13/02/2024
CUST-17690,Ana Souza,136.463.283-27,25/10/2024
CUST-17691,Marcos Oliveira,142.659.277-20,25/05/2023
CUST-17692,Camila Alves,339.608.861-23,01/08/2023
CUST-17693,João Lima,224.400.158-74,31/10/2023
CUST-17694,Rafael Ferreira,248.855.926-92,29/07/2023
CUST-17695,Julia Santos,873.155.714-69,09/04/2023
CUST-17696,Pedro Santos,918.273.584-16,22/04/2023
CUST-17697,Lucas Silva,290.735.910-34,22/10/2025
CUST-17698,Fernanda Lima,536.300.377-50,10/06/2023
CUST-17699,Fernanda Lima,383.551.470-20,06/09/2024
CUST-17700,Carlos Pereira,438.808.953-68,26/12/2023
CUST-17701,Ana Lima,610.693.476-54,18/12/2024
CUST-17702,Pedro Silva,776.903.629-22,13/04/2024
CUST-17703,Ana Silva,209.865.931-91,21/07/2025
CUST-17704,Marcos Rodrigues,682.246.160-18,13/08/2025
CUST-17705,Lucas Ferreira,228.257.425-24,12/08/2023
CUST-17706,Mariana Lima,654.924.976-50,06/07/2025
CUST-17707,Lucas Oliveira,700.219.687-67,11/02/2025
CUST-17708,Mariana Santos,543.729.981-26,20/12/2025
CUST-17709,Beatriz Souza,480.646.621-73,08/08/2023
CUST-17710,Maria Oliveira,213.933.146-69,13/06/2024
CUST-17711,Marcos Lima,811.623.792-72,20/01/2024
CUST-17712,Fernanda Pereira,550.920.807-50,13/10/2023
CUST-17713,Camila Ferreira,411.583.923-96,28/10/2024
CUST-17714,Rafael Ferreira,277.839.614-68,30/11/2025
CUST-17715,Fernanda Lima,151.986.458-51,18/10/2024
CUST-17716,Lucas Alves,656.965.409-64,08/06/2023
CUST-17717,Rafael Lima,398.579.528-88,27/07/2023
CUST-17718,Camila Lima,784.102.645-19,26/03/2025
CUST-17719,Mariana Souza,112.131.217-53,30/04/2024
CUST-17720,Thiago Silva,630.987.355-97,09/06/2025
CUST-17721,Rafael Souza,906.366.103-89,28/06/2023
CUST-17722,Carlos Alves,489.501.471-64,26/12/2023
CUST-17723,Fernanda Oliveira,805.498.397-99,15/06/2024
CUST-17724,Pedro Pereira,954.144.563-74,05/12/2023
CUST-17725,Maria Silva,887.747.819-25,13/03/2024
CUST-17726,Julia Pereira,442.889.723-19,14/04/2024
CUST-17727,Lucas Costa,151.969.936-94,06/06/2025
CUST-17728,Carlos Alves,151.268.246-69,20/12/2023
CUST-17729,Camila Oliveira,824.485.209-39,16/09/2025
CUST-17730,Pedro Ribeiro,168.429.744-81,26/06/2025
CUST-17731,Camila Ferreira,602.517.327-76,06/01/2024
CUST-17732,Lucas Pereira,433.823.128-70,15/09/2023
CUST-17733,Camila Gomes,288.629.886-23,26/01/2024
CUST-17734,Ana Gomes,908.440.111-59,27/06/2024
CUST-17735,Camila Rodrigues,375.755.129-87,07/02/2025
CUST-17736,Maria Costa,371.648.221-45,18/10/2024
CUST-17737,Pedro Oliveira,382.487.182-13,16/03/2025
CUST-17738,Carlos Santos,176.190.385-64,08/11/2023
CUST-17739,João Pereira,378.309.884-57,18/02/2025
CUST-17740,Lucas Silva,322.828.826-60,28/11/2025
CUST-17741,Marcos Souza,903.911.897-86,15/02/2024
CUST-17742,Maria Santos,562.857.372-50,19/09/2025
CUST-17743,Marcos Rodrigues,774.319.100-84,01/12/2025
CUST-17744,João Santos,552.764.390-16,30/01/2025
CUST-17745,Carlos Santos,319.641.713-21,25/12/2023
CUST-17746,Fernanda Santos,976.103.655-14,11/11/2025
CUST-17747,Rafael Santos,782.149.435-55,07/09/2025
CUST-17748,Carlos Lima,279.953.858-83,20/09/2024
CUST-17749,Maria Rodrigues,828.297.356-36,30/01/2025
CUST-17750,Marcos Oliveira,729.286.976-60,22/06/2024
CUST-17751,Marcos Ribeiro,815.385.684-55,25/10/2025
CUST-17752,Ana Costa,628.580.401-76,03/07/2024
CUST-17753,Lucas Ribeiro,500.496.552-22,17/09/2024
CUST-17754,Maria Ferreira,303.237.554-40,16/04/2024
CUST-17755,Pedro Alves,891.662.353-88,07/05/2024
CUST-17756,João Rodrigues,373.726.114-12,09/05/2023
CUST-17757,Maria Ferreira,825.243.500-67,15/06/2024
CUST-17758,Lucas Rodrigues,123.333.844-23,27/10/2023
CUST-17759,Maria Rodrigues,884.292.376-20,02/04/2025
CUST-17760,Julia Gomes,661.678.984-22,26/09/2024
CUST-17761,Julia Oliveira,656.650.926-72,17/06/2025
CUST-17762,Pedro Ribeiro,494.182.334-67,24/11/2023
CUST-17763,Mariana Souza,122.278.349-62,28/04/2024
CUST-17764,Thiago Santos,424.289.599-68,28/04/2023
CUST-17765,Julia Costa,149.742.793-86,10/06/2024
CUST-17766,Pedro Ribeiro,538.147.431-42,18/09/2024
CUST-17767,Maria Costa,364.899.659-43,29/05/2023
CUST-17768,Rafael Rodrigues,540.667.480-91,07/05/2025
CUST-17769,Beatriz Silva,728.896.929-30,31/07/2023
CUST-17770,Maria Silva,301.858.233-31,30/05/2024
CUST-17771,Maria Ribeiro,420.732.779-57,20/06/2025
CUST-17772,Marcos Ribeiro,610.112.235-95,10/06/2023
CUST-17773,Ana Ferreira,565.185.365-66,12/02/2024
CUST-17774,Rafael Santos,974.359.414-29,08/09/2024
CUST-17775,Lucas Oliveira,328.547.130-58,25/05/2024
CUST-17776,Mariana Gomes,785.537.312-82,26/02/2025
CUST-17777,Rafael Santos,403.220.417-25,16/06/2023
CUST-17778,Marcos Costa,240.733.187-79,06/08/2025
CUST-17779,Maria Alves,610.662.315-46,28/08/2023
CUST-17780,Lucas Ferreira,532.564.307-86,04/07/2023
CUST-17781,Mariana Costa,693.494.477-54,24/04/2023
CUST-17782,Julia Oliveira,601.436.558-39,13/01/2024
CUST-17783,Fernanda Costa,464.361.650-57,14/07/2023
CUST-17784,Pedro Santos,954.518.299-30,14/06/2024
CUST-17785,Maria Santos,298.685.809-89,20/11/2025
CUST-17786,Pedro Costa,464.890.196-50,06/08/2025
CUST-17787,Maria Ribeiro,756.369.701-29,11/11/2024
CUST-17788,Pedro Rodrigues,309.587.308-93,27/05/2025
CUST-17789,Beatriz Gomes,901.834.310-97,20/02/2024
CUST-17790,Thiago Silva,461.994.242-47,26/12/2023
CUST-17791,João Rodrigues,813.344.381-60,27/08/2024
CUST-17792,Marcos Rodrigues,433.451.903-47,02/05/2025
CUST-17793,Thiago Ferreira,257.293.779-36,04/12/2024
CUST-17794,Mariana Gomes,553.288.650-98,26/07/2025
CUST-17795,Marcos Ferreira,339.306.964-86,11/01/2024
CUST-17796,Maria Rodrigues,346.422.809-86,17/07/2023
CUST-17797,Pedro Silva,980.447.765-50,21/04/2023
CUST-17798,Marcos Oliveira,385.131.986-35,26/11/2023
CUST-17799,Mariana Santos,514.826.337-23,21/01/2025
CUST-17800,Fernanda Rodrigues,339.414.766-18,22/09/2025
CUST-17801,Julia Lima,267.321.546-82,02/06/2025
CUST-17802,Fernanda Lima,336.881.989-91,19/04/2025
CUST-17803,João Souza,724.171.938-65,09/01/2024
CUST-17804,Ana Oliveira,153.165.390-51,12/09/2024
CUST-17805,Lucas Pereira,405.146.434-24,30/07/2024
CUST-17806,Marcos Costa,487.742.174-50,27/03/2024
CUST-17807,Ana Rodrigues,311.296.576-50,19/07/2024
CUST-17808,Mariana Lima,583.746.175-55,13/04/2024
CUST-17809,Maria Ribeiro,572.824.858-45,23/12/2024
CUST-17810,Camila Rodrigues,831.298.449-38,19/09/2024
CUST-17811,Lucas Pereira,897.595.821-68,17/04/2025
CUST-17812,Carlos Gomes,364.272.630-26,16/11/2024
CUST-17813,Lucas Rodrigues,513.868.637-70,25/04/2024
CUST-17814,Beatriz Rodrigues,539.722.608-73,24/10/2024
CUST-17815,Beatriz Oliveira,339.926.632-71,11/11/2025
CUST-17816,Mariana Gomes,645.180.708-99,28/04/2024
CUST-17817,Maria Santos,963.897.555-66,25/09/2023
CUST-17818,Carlos Rodrigues,712.827.995-73,28/04/2023
CUST-17819,Maria Ferreira,135.403.889-67,18/08/2023
CUST-17820,Ana Ribeiro,964.313.833-83,04/06/2024
CUST-17821,Pedro Gomes,863.643.607-36,28/06/2024
CUST-17822,Beatriz Oliveira,846.247.698-93,03/04/2024
CUST-17823,Marcos Pereira,896.940.194-72,26/09/2024
CUST-17824,Marcos Ferreira,877.397.327-46,21/05/2024
CUST-17825,Camila Silva,694.756.785-41,03/11/2023
CUST-17826,Lucas Silva,134.367.881-23,17/07/2024
CUST-17827,Mariana Santos,446.697.443-51,10/10/2023
CUST-17828,Rafael Silva,266.806.695-91,15/05/2025
CUST-17829,Ana Lima,401.115.762-63,07/11/2023
CUST-17830,Beatriz Oliveira,211.335.785-12,29/07/2023
CUST-17831,Carlos Costa,484.127.801-73,01/11/2025
CUST-17832,Marcos Lima,331.436.757-97,25/04/2025
CUST-17833,Marcos Silva,425.998.751-43,06/08/2024
CUST-17834,Mariana Lima,545.337.435-40,09/08/2024
CUST-17835,Camila Souza,160.817.722-60,18/04/2024
CUST-17836,João Souza,143.430.471-59,07/07/2023
CUST-17837,Pedro Santos,988.635.580-88,23/06/2024
CUST-17838,Camila Oliveira,504.952.746-91,02/04/2024
CUST-17839,Beatriz Ribeiro,443.392.407-88,24/10/2023
CUST-17840,João Ribeiro,257.318.523-36,08/01/2024
CUST-17841,Camila Oliveira,249.833.373-49,04/11/2025
CUST-17842,Marcos Gomes,918.222.907-78,13/02/2024
CUST-17843,Carlos Ribeiro,739.713.417-47,03/11/2025
CUST-17844,Beatriz Santos,402.712.342-72,28/01/2024
CUST-17845,Marcos Lima,583.318.929-54,27/01/2025
CUST-17846,João Silva,804.897.231-73,21/09/2025
CUST-17847,Lucas Pereira,729.215.946-72,21/11/2024
CUST-17848,Pedro Ribeiro,541.330.341-70,03/11/2023
CUST-17849,Rafael Souza,402.793.653-97,04/06/2023
CUST-17850,Julia Santos,129.925.380-57,11/06/2023
CUST-17851,Pedro Gomes,713.226.822-34,20/07/2025
CUST-17852,Julia Lima,391.862.431-77,02/03/2025
CUST-17853,Maria Santos,468.338.130-22,06/12/2025
CUST-17854,Fernanda Ferreira,361.938.306-54,05/11/2023
CUST-17855,Lucas Pereira,619.312.195-22,25/10/2025
CUST-17856,Lucas Ribeiro,555.614.173-37,25/06/2024
CUST-17857,Fernanda Alves,467.862.594-77,23/12/2024
CUST-17858,Rafael Ferreira,511.127.928-95,25/04/2025
CUST-17859,Lucas Souza,637.890.696-59,07/07/2023
CUST-17860,Ana Alves,560.461.674-69,25/08/2024
CUST-17861,Rafael Costa,509.442.403-32,02/12/2023
CUST-17862,Carlos Alves,552.745.987-30,02/03/2025
CUST-17863,Lucas Pereira,890.986.575-72,24/12/2023
CUST-17864,João Pereira,721.714.115-25,28/07/2025
CUST-17865,Beatriz Oliveira,987.666.414-88,10/04/2025
CUST-17866,Camila Santos,475.944.279-95,30/03/2024
CUST-17867,Julia Silva,886.433.358-92,05/06/2025
CUST-17868,Pedro Alves,507.689.597-88,12/04/2025
CUST-17869,Marcos Gomes,445.349.635-59,31/08/2023
CUST-17870,Julia Silva,741.774.693-93,07/04/2025
CUST-17871,Carlos Silva,851.146.232-14,19/01/2024
CUST-17872,Maria Ferreira,719.629.133-29,11/09/2024
CUST-17873,Pedro Lima,934.113.582-90,20/11/2025
CUST-17874,João Pereira,795.524.740-51,17/08/2023
CUST-17875,Mariana Rodrigues,904.206.175-90,20/12/2025
CUST-17876,Maria Rodrigues,267.993.338-30,12/05/2024
CUST-17877,Rafael Alves,109.443.228-71,23/04/2025
CUST-17878,Mariana Pereira,411.730.928-89,27/08/2024
CUST-17879,Camila Ribeiro,669.528.274-56,23/02/2024
CUST-17880,Rafael Souza,245.357.832-68,01/10/2024
CUST-17881,Maria Costa,868.857.153-32,26/07/2023
CUST-17882,Carlos Gomes,895.310.879-35,05/03/2024
CUST-17883,Lucas Souza,133.515.208-60,10/07/2024
CUST-17884,Carlos Ferreira,909.982.721-46,26/12/2024
CUST-17885,Ana Ferreira,808.643.854-86,02/05/2023
CUST-17886,Rafael Ferreira,228.796.737-58,19/06/2024
CUST-17887,João Gomes,681.835.498-94,08/08/2024
CUST-17888,Lucas Alves,954.299.104-99,24/10/2023
CUST-17889,João Oliveira,848.300.801-88,16/07/2025
CUST-17890,João Pereira,354.110.938-65,27/04/2023
CUST-17891,Ana Silva,390.459.843-47,25/06/2024
CUST-17892,Rafael Pereira,318.243.788-10,10/02/2025
CUST-17893,Carlos Costa,449.233.496-77,20/10/2023
CUST-17894,Lucas Lima,289.839.356-67,15/06/2024
CUST-17895,Lucas Souza,612.376.191-14,08/05/2023
CUST-17896,Ana Lima,619.254.318-80,29/12/2024
CUST-17897,Camila Ribeiro,164.289.847-60,30/04/2025
CUST-17898,Thiago Souza,325.804.479-95,12/05/2023
CUST-17899,Rafael Ferreira,180.410.340-75,30/07/2024
CUST-17900,Rafael Oliveira,251.159.138-31,20/05/2023
CUST-17901,Fernanda Ferreira,283.617.347-43,14/12/2025
CUST-17902,Camila Oliveira,307.100.390-83,02/03/2025
CUST-17903,Mariana Costa,851.462.140-22,03/06/2023
CUST-17904,Thiago Ribeiro,190.499.389-58,10/11/2023
CUST-17905,Pedro Ferreira,492.546.760-42,07/06/2025
CUST-17906,Pedro Costa,999.975.446-53,29/04/2023
CUST-17907,Maria Alves,396.632.547-87,10/03/2025
CUST-17908,Lucas Santos,609.151.454-39,30/01/2024
CUST-17909,Fernanda Souza,117.679.199-62,05/10/2023
CUST-17910,Lucas Ribeiro,124.324.416-74,24/08/2025
CUST-17911,Rafael Souza,887.295.305-15,16/06/2025
CUST-17912,João Gomes,500.697.720-16,30/05/2024
CUST-17913,Julia Rodrigues,560.731.639-30,11/09/2024
CUST-17914,Ana Gomes,329.165.579-85,28/12/2023
CUST-17915,Thiago Santos,992.936.970-65,11/05/2023
CUST-17916,Carlos Santos,139.218.850-11,24/04/2024
CUST-17917,Lucas Oliveira,544.301.634-97,31/07/2023
CUST-17918,Rafael Souza,218.214.249-71,23/05/2024
CUST-17919,Ana Silva,465.624.183-87,10/02/2025
CUST-17920,Fernanda Silva,556.852.602-17,20/12/2024
CUST-17921,Beatriz Pereira,454.460.591-79,21/09/2024
CUST-17922,Carlos Santos,565.335.469-66,15/08/2025
CUST-17923,Fernanda Lima,953.281.656-60,24/09/2024
CUST-17924,Carlos Ferreira,766.327.110-37,25/07/2025
CUST-17925,Mariana Rodrigues,606.903.154-16,21/06/2023
CUST-17926,Lucas Oliveira,974.585.743-16,26/09/2025
CUST-17927,Julia Oliveira,356.150.353-26,24/10/2024
CUST-17928,Maria Pereira,948.931.838-34,16/01/2024
CUST-17929,Julia Costa,660.726.417-28,19/11/2023
CUST-17930,Marcos Lima,852.222.766-25,30/06/2023
CUST-17931,João Oliveira,384.389.795-70,12/04/2023
CUST-17932,Beatriz Lima,102.529.244-40,14/09/2025
CUST-17933,Fernanda Costa,101.849.346-70,27/05/2025
CUST-17934,Camila Silva,281.868.349-30,18/09/2023
CUST-17935,Julia Souza,476.430.159-14,12/10/2024
CUST-17936,Fernanda Alves,594.821.423-90,24/03/2025
CUST-17937,Lucas Santos,328.638.310-61,13/08/2024
CUST-17938,Mariana Lima,195.650.211-66,27/04/2025
CUST-17939,João Alves,505.243.924-60,01/12/2024
CUST-17940,Lucas Pereira,114.955.316-16,07/04/2024
CUST-17941,João Souza,941.597.450-52,03/12/2024
CUST-17942,Rafael Rodrigues,269.428.107-27,20/12/2024
CUST-17943,Lucas Silva,695.393.498-34,05/07/2024
CUST-17944,Fernanda Alves,493.746.185-11,27/05/2024
CUST-17945,Fernanda Gomes,407.919.168-57,13/08/2023
CUST-17946,Maria Gomes,431.581.507-56,23/05/2024
CUST-17947,Lucas Alves,584.149.978-24,23/11/2025
CUST-17948,João Lima,395.483.847-26,07/02/2025
CUST-17949,Beatriz Santos,806.978.729-98,30/06/2024
CUST-17950,Rafael Costa,894.290.994-89,07/10/2025
CUST-17951,Thiago Santos,372.647.752-38,17/12/2025
CUST-17952,Maria Costa,129.685.733-67,01/05/2024
CUST-17953,Carlos Ferreira,448.234.954-55,02/09/2023
CUST-17954,Beatriz Santos,603.499.464-52,18/04/2024
CUST-17955,Julia Ferreira,629.827.136-15,08/06/2024
CUST-17956,Thiago Santos,386.679.792-88,04/09/2025
CUST-17957,Thiago Santos,937.810.132-69,03/09/2024
CUST-17958,Carlos Santos,875.685.287-68,28/05/2024
CUST-17959,Mariana Lima,638.669.712-57,28/12/2023
CUST-17960,Rafael Rodrigues,507.858.635-57,15/02/2025
CUST-17961,Rafael Santos,277.199.269-75,21/04/2024
CUST-17962,Lucas Silva,445.928.996-92,08/09/2024
CUST-17963,Ana Ribeiro,458.947.812-12,10/09/2024
CUST-17964,Lucas Souza,458.860.978-86,12/11/2024
CUST-17965,Beatriz Silva,388.625.554-77,30/07/2025
CUST-17966,João Lima,502.768.274-41,17/02/2024
CUST-17967,Mariana Souza,191.313.930-28,07/08/2023
CUST-17968,Camila Oliveira,146.137.824-28,05/07/2025
CUST-17969,Ana Silva,548.361.254-63,10/02/2024
CUST-17970,Lucas Rodrigues,882.212.685-39,21/07/2024
CUST-17971,Marcos Souza,707.337.145-25,26/08/2025
CUST-17972,Mariana Oliveira,475.314.911-46,18/12/2024
CUST-17973,Pedro Silva,475.656.501-39,17/01/2025
CUST-17974,João Alves,607.645.370-92,02/09/2024
CUST-17975,Beatriz Rodrigues,703.936.709-51,06/10/2023
CUST-17976,Maria Gomes,716.365.433-72,16/06/2023
CUST-17977,Julia Rodrigues,443.645.573-46,02/04/2024
CUST-17978,Pedro Ferreira,971.453.233-33,06/03/2024
CUST-17979,Lucas Gomes,375.184.232-83,24/12/2023
CUST-17980,Maria Rodrigues,620.240.424-82,26/05/2023
CUST-17981,Pedro Alves,452.816.331-52,14/03/2024
CUST-17982,Thiago Silva,308.865.150-17,26/08/2023
CUST-17983,Camila Santos,284.117.658-53,29/04/2025
CUST-17984,Pedro Ferreira,922.295.572-71,15/03/2025
CUST-17985,Pedro Pereira,261.769.359-24,21/02/2025
CUST-17986,Lucas Costa,358.738.464-97,24/06/2024
CUST-17987,Pedro Costa,471.449.967-10,13/04/2023
CUST-17988,Rafael Souza,220.245.105-34,10/02/2024
CUST-17989,Camila Ferreira,451.788.446-58,14/05/2025
CUST-17990,João Ribeiro,197.774.315-87,25/07/2025
CUST-17991,João Ferreira,744.261.789-35,22/09/2023
CUST-17992,Mariana Gomes,380.499.135-13,20/05/2024
CUST-17993,Ana Oliveira,227.184.231-85,12/08/2023
CUST-17994,Camila Santos,588.323.477-74,26/10/2023
CUST-17995,Julia Costa,883.814.432-80,29/01/2025
CUST-17996,Rafael Souza,118.172.812-43,22/09/2025
CUST-17997,Mariana Santos,798.370.395-61,29/03/2024
CUST-17998,Marcos Alves,853.246.160-45,29/11/2023
CUST-17999,Pedro Silva,603.959.189-17,28/07/2023
CUST-18000,João Silva,300.633.980-63,01/05/2023
CUST-18001,Ana Lima,845.204.906-60,02/05/2025
CUST-18002,Julia Gomes,904.362.967-93,09/09/2024
CUST-18003,Mariana Souza,518.895.293-76,05/07/2024
CUST-18004,Mariana Ferreira,420.294.571-24,10/08/2024
CUST-18005,Thiago Ferreira,116.352.175-53,26/12/2024
CUST-18006,Fernanda Ferreira,154.384.658-59,21/06/2024
CUST-18007,João Rodrigues,565.684.904-88,31/12/2025
CUST-18008,Rafael Pereira,952.269.550-87,12/12/2025
CUST-18009,Lucas Ribeiro,470.623.116-37,30/07/2024
CUST-18010,Fernanda Lima,418.393.174-68,17/08/2025
CUST-18011,Fernanda Oliveira,813.853.504-10,31/07/2024
CUST-18012,Ana Silva,222.479.453-81,05/08/2025
CUST-18013,Rafael Rodrigues,284.771.809-21,02/04/2025
CUST-18014,Beatriz Oliveira,100.998.590-90,14/08/2025
CUST-18015,Pedro Souza,813.228.101-77,10/12/2023
CUST-18016,Marcos Ribeiro,418.413.582-17,15/04/2023
CUST-18017,Lucas Souza,837.735.601-32,08/04/2025
CUST-18018,Carlos Rodrigues,842.167.229-91,05/06/2025
CUST-18019,Pedro Ribeiro,144.704.371-59,22/10/2025
CUST-18020,Pedro Ribeiro,172.108.391-56,16/09/2025
CUST-18021,Julia Oliveira,345.619.998-71,11/03/2025
CUST-18022,Carlos Rodrigues,450.535.676-96,21/01/2025
CUST-18023,Camila Lima,860.951.730-32,10/01/2025
CUST-18024,Camila Silva,915.708.857-13,05/04/2025
CUST-18025,Fernanda Costa,799.812.795-91,24/09/2024
CUST-18026,Julia Oliveira,951.191.554-35,05/01/2024
CUST-18027,Carlos Gomes,147.608.742-34,04/05/2025
CUST-18028,Ana Ferreira,732.364.846-11,12/08/2025
CUST-18029,Rafael Souza,642.652.101-64,09/10/2023
CUST-18030,Pedro Ribeiro,357.817.736-85,12/01/2025
CUST-18031,Maria Silva,768.706.592-22,18/11/2025
CUST-18032,Rafael Costa,296.868.526-71,23/07/2023
CUST-18033,Maria Alves,414.118.737-57,24/05/2024
CUST-18034,Lucas Ribeiro,601.639.842-12,20/12/2023
CUST-18035,Camila Lima,211.697.170-58,24/02/2025
CUST-18036,Pedro Costa,215.145.838-99,29/11/2023
CUST-18037,Thiago Silva,494.796.283-15,19/08/2023
CUST-18038,Thiago Silva,180.895.847-96,27/06/2023
CUST-18039,Lucas Santos,317.887.616-79,16/06/2023
CUST-18040,Marcos Ferreira,233.912.507-62,26/09/2024
CUST-18041,Beatriz Santos,957.533.927-56,11/04/2023
CUST-18042,Carlos Santos,190.113.764-47,08/05/2025
CUST-18043,Julia Gomes,484.622.743-31,11/11/2024
CUST-18044,Beatriz Ribeiro,366.134.686-13,23/08/2025
CUST-18045,Beatriz Pereira,762.843.515-80,01/05/2024
CUST-18046,Fernanda Costa,255.623.180-55,22/12/2024
CUST-18047,Pedro Ribeiro,999.837.906-46,26/09/2025
CUST-18048,João Lima,523.307.283-17,06/01/2024
CUST-18049,Mariana Ribeiro,358.275.843-40,13/09/2024
CUST-18050,Mariana Souza,953.163.189-40,14/11/2025
CUST-18051,Camila Oliveira,901.526.260-21,31/01/2025
CUST-18052,Marcos Ribeiro,552.139.852-90,29/01/2024
CUST-18053,Beatriz Oliveira,246.520.580-50,20/09/2024
CUST-18054,Marcos Lima,515.840.661-19,16/01/2025
CUST-18055,Carlos Alves,267.380.486-13,24/04/2025
CUST-18056,Camila Pereira,909.667.502-41,12/12/2023
CUST-18057,Pedro Ferreira,460.582.246-29,22/12/2025
CUST-18058,Pedro Oliveira,910.235.844-92,22/07/2025
CUST-18059,Beatriz Santos,998.259.373-60,03/12/2025
CUST-18060,Camila Alves,555.973.354-38,24/12/2023
CUST-18061,Lucas Lima,800.668.614-67,18/05/2024
CUST-18062,Maria Gomes,112.584.240-69,25/05/2024
CUST-18063,Pedro Ribeiro,581.390.947-12,06/07/2024
CUST-18064,Ana Gomes,430.163.645-74,29/07/2023
CUST-18065,Maria Ribeiro,693.342.784-28,25/11/2024
CUST-18066,Carlos Ferreira,508.176.953-53,26/10/2025
CUST-18067,Lucas Lima,827.458.725-76,14/08/2023
CUST-18068,Ana Santos,862.774.533-52,11/10/2023
CUST-18069,João Santos,314.509.230-96,05/02/2024
